Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
11075,-0.987723553,0.846885814,1.508448921,-0.802428031,-0.602904996,-0.645742381,-0.207475972,0.562710776,1.106746285,-0.97279575,1.718830729,-2.466865643,0.369182416,2.081420007,-0.671095026,0.990105683,0.034131694,0.947959856,-0.648181014,-0.126901002,0.083599961,0.304481728,-0.046399181,0.307324564,-0.455835922,0.83965529,0.126004769,0.097712344,15.95,0.0
13696,1.082049227,0.46266885,1.29810171,2.655794578,-0.491892461,-0.050305517,-0.404625377,0.05275568,0.575972831,0.467666647,2.204148096,-1.96717012,1.474547974,1.754817282,-0.671246533,1.053764666,-0.192608711,0.794272929,-1.197891474,-0.159409751,0.034307373,0.253499956,-0.025826127,0.478133757,0.321802463,-0.001586465,-0.021443589,0.017894682,18.98,0.0
11034,-0.67017686,0.506705787,1.789346288,-1.013182876,0.246275966,-0.026728188,0.294783429,0.072341104,0.921803905,-1.0620757,1.369127612,-2.223904193,1.795217359,1.479213461,-0.671391895,1.051562626,-0.483033914,1.030075631,-0.27675927,0.034898114,0.038910944,0.19567565,-0.233564808,-0.494028995,-0.059768809,0.923478557,-0.0398921,0.074804186,39,0.0
8240,-2.434249648,-1.808099188,2.366792101,1.379091398,1.5312228,-0.745659712,-1.315160324,0.407160991,1.559545253,-0.475271911,2.097333653,-1.718130083,1.222205982,1.397097375,-0.671471135,-0.037412306,0.432783137,0.746550821,-0.506562514,-0.102494039,0.198863532,0.915001648,0.872224364,0.151188886,-0.261037535,-0.382167262,0.034747847,0.364015708,0.07,0.0
1000,1.083404606,0.034321031,0.472301111,1.346392066,-0.310584403,0.00342338,-0.098662807,0.186339806,0.203681958,0.074688681,1.132442591,0.626087625,-1.489602926,0.524115414,-0.671652,-0.526159908,0.157897831,-0.39441916,-0.150180368,-0.240701073,-0.043733204,-0.014472506,-0.045020218,0.211587416,0.559625411,-0.339989301,0.025942472,0.007354273,20.43,0.0
9881,1.176509954,-0.931548633,1.701848988,-0.374308032,-1.672452424,0.445636957,-1.659208088,0.274838846,1.089838163,0.214812327,2.512472852,-1.955459927,2.150845013,0.719993156,-0.672549742,1.206645979,1.022291354,-0.556765657,-0.039764818,0.097552441,0.357178991,1.30943316,-0.080698487,0.231327416,0.216820373,-0.050583409,0.052639185,0.020609428,41.28,0.0
3749,1.354403296,-0.432861607,0.3731625,-0.752171162,-0.53056769,-0.169755398,-0.639616762,-0.145673975,0.144598775,0.362083484,1.905310006,-2.07611757,2.92874528,1.229959262,-0.672625083,1.600042983,0.340728782,-0.662535343,0.987310252,0.204228929,-0.214155676,-0.55622381,-0.012901656,-0.554279905,0.308371844,-0.493207436,-0.021596424,0.006309592,45.74,0.0
10784,-0.689691601,0.742998294,2.041778756,-1.214791593,0.123088528,-0.137035133,0.4484026,0.097273429,0.772986212,-1.244161292,2.431486024,-1.672213024,1.79652978,1.585388942,-0.672642954,0.470663318,0.09164318,-0.048481076,-0.901280202,-0.113469769,-0.118289548,-0.182555729,-0.096008423,0.000419775,-0.271309204,0.718620198,-0.034162097,0.065337373,16,0.0
718,0.32540101,-2.509865372,0.614650994,-0.174644707,-1.74726837,1.067328718,-0.857322842,0.432395137,0.010094403,0.286615911,1.127426636,-0.049547042,-1.298235495,-0.298422053,-0.673038565,0.466067751,1.091747628,-1.699697924,0.342444236,0.844357713,0.372381552,0.178947815,-0.332992575,-0.256951563,-0.006417742,-0.247252969,-0.011686654,0.085306416,467.74,0.0
854,-0.702358228,0.547789019,1.959635921,1.006626909,0.710589147,-0.050153732,0.577877892,-0.035782848,-0.491689604,-0.028616719,0.531447828,0.178508161,-0.893519969,0.105987905,-0.673169759,-0.57850617,-0.137981899,0.403800055,1.312552986,0.152937634,-0.076950699,-0.033580458,-0.397949279,0.004680575,0.540327918,-0.231577984,-0.101318775,-0.158310205,2.34,0.0
1804,-0.448309649,0.131642388,1.056121728,-1.876677988,-0.138655031,-0.773020002,0.448098584,-0.004013222,-1.613488752,0.336234098,1.101017873,-0.091719233,0.14733015,-0.017419463,-0.673346358,1.539910922,-0.337960271,-1.246741288,0.573491345,0.329603441,-0.187811399,-0.80405306,0.178098644,-0.05781333,-0.128301996,-0.793271348,0.22877536,0.085394975,54.9,0.0
7451,1.29158324,-0.710976618,1.195883501,-0.184959119,-1.427468401,-0.205484593,-1.18398863,0.026230675,1.228498401,0.069676098,0.701244427,-2.922192569,1.290692576,0.831375188,-0.673363973,0.445878077,1.685076731,-1.469958044,-0.026162235,-0.043501573,0.167447086,0.877382732,-0.067018723,0.392837051,0.441641499,-0.031415833,0.028062109,0.012569364,14.77,0.0
1805,-1.992552253,1.94138896,0.161796835,1.147957211,-0.645552257,-0.131372433,-0.414917848,1.217409967,-0.317173194,0.416960947,0.148949759,0.708697507,-0.656998439,0.849611736,-0.67371602,-0.363267603,0.38871831,0.495584056,1.455641511,0.024441063,-0.044692081,0.118544796,0.00970746,-0.00422711,0.138837359,-0.2645304,-0.010796895,-0.128608022,2.34,0.0
5948,0.94229683,-0.141732453,1.314390955,1.487036811,-0.637257608,0.619053187,-0.685403421,0.211678803,1.621331487,-0.380639123,2.277097534,-1.018078674,2.358861329,1.271862111,-0.673855677,0.134691462,0.299718785,0.44801057,-0.785330194,-0.002991731,0.105119219,0.593145076,-0.133350432,-0.003608816,0.37723394,-0.278618424,0.044629449,0.030179621,79,0.0
9254,-0.552568516,0.309531684,1.339909407,1.893828363,-0.613473916,0.195162434,1.372507228,-0.19989241,0.670135968,-0.862203302,1.025112977,-1.549133616,2.681575688,1.26792358,-0.673923834,-1.350736695,1.450652556,-0.6481069,0.203393928,0.561262561,0.041611525,0.206603098,0.562558578,0.557461815,0.00240593,-0.318463663,-0.009758226,0.050274441,265,0.0
211,0.263523486,-1.812896806,-0.311086762,0.412929594,-0.794605397,0.196364792,0.416625915,-0.062991181,0.345392201,-0.363639666,0.379691153,0.911096513,0.133218505,0.118926728,-0.674517208,0.337849604,-0.450552,-0.001172858,0.858372836,1.010958119,0.002672337,-1.04234241,-0.480537703,-0.414742512,0.111705661,0.819589851,-0.168906284,0.07820301,526.96,0.0
25,1.114008595,0.08554609,0.493702487,1.335759985,-0.300188551,-0.010753783,-0.118760015,0.188616696,0.205686849,0.082262259,1.133555671,0.626699002,-1.492780392,0.520787894,-0.674592597,-0.529108242,0.158256198,-0.398751479,-0.145708909,-0.273832367,-0.05323366,-0.004760151,-0.03147017,0.198053718,0.565007313,-0.337718126,0.029057402,0.004452631,4.45,0.0
25198,-15.9036352,10.39391714,-19.13360246,6.185968835,-12.53802092,-4.027030447,-13.8978266,10.66225178,-2.844953985,-9.668788912,7.394419411,-11.63563005,1.423276925,-8.6404591,-0.674719539,-7.695568788,-13.68413959,-4.777406039,1.268342773,1.501565411,1.577548225,-1.280137123,-0.601294527,0.040403921,0.995501971,-0.273742712,1.688135896,0.5278308,99.99,1.0
67857,-1.739333784,-1.30465465,0.314102907,0.053740106,-0.0586957,0.071259557,0.694861853,-0.313269935,-0.649377114,0.51756788,-1.356557756,-0.238382664,0.069579019,-0.431690054,-0.674723889,-1.654161807,-0.053960601,0.52074584,-1.554561747,-1.463994324,-0.665172079,-0.632078029,-0.4211758,-0.400774353,-0.001640302,-0.495162313,0.03163262,0.066279688,320,1.0
12005,1.164127312,0.212753595,0.516784275,1.611395408,-0.201163471,-0.166460479,-0.119510253,-0.015014358,1.791574053,-0.454036999,0.167958306,-2.735553549,0.083116707,1.78448844,-0.674805368,-0.685327133,1.077430463,-0.529605673,-0.561744706,-0.322058913,-0.267876528,-0.360129943,-0.034285648,-0.005127724,0.591353034,-0.34677743,0.003563764,0.006805394,9.77,0.0
10122,-1.626222499,-0.259520836,1.834473544,-0.321968846,1.393257859,1.34748136,0.26996357,0.600173753,0.630401847,-1.359470141,2.870016645,-1.359214617,1.418582636,1.718684241,-0.676455763,-1.078437885,1.392158299,-1.67690734,-1.815661455,0.167013164,-0.011003611,-0.056550793,0.234290028,-1.060757384,0.129592303,0.354951884,-0.043463581,0.043194256,116.96,0.0
12507,-0.298168929,0.159502937,1.53535134,-1.386597646,-0.32611273,-1.112102316,6.93E-05,-0.279183076,0.102606777,-0.214013278,0.672072113,-2.8273533,2.542195977,0.908582417,-0.677042153,1.334636815,0.636690083,-1.341660822,-0.173809311,0.020011493,-0.133569655,-0.340851716,0.133028394,0.314916716,-0.339144062,-0.725859013,-0.141070587,0.04818344,13.82,0.0
12884,-1.444596723,0.261577223,2.669344436,0.248597393,0.076102538,0.393757212,-0.28491992,0.33961842,1.25408907,-0.665426054,2.174023264,-1.579784444,1.950570697,1.103863619,-0.677074739,0.049215176,0.448845476,0.496126267,-0.26961239,0.039611292,0.021686002,0.618455191,0.100069255,0.009944328,0.308175536,0.495157573,0.20114859,0.089852291,12.5,0.0
1315,-1.404419194,1.192014119,0.728766589,-1.008224602,0.000447412,-0.233754157,0.29913253,0.454831615,0.546386299,0.289723843,-0.11878075,-0.484152509,-2.115601751,0.380063579,-0.677520295,0.514105703,-0.684945148,0.404328909,0.341433573,0.091796745,-0.282233796,-0.610564503,-0.093988984,-0.5442037,-0.10710609,0.306956623,0.08383762,-0.015607605,1,0.0
2088,-0.692958943,0.120150099,2.179134181,-1.496506205,-1.042267654,-0.344733306,-0.195054658,0.134553979,-0.504155139,0.053817978,-0.210305314,-0.339280141,0.033605176,-0.909793593,-0.677575296,0.528794808,0.720183497,-1.796992386,-0.491043254,0.098920032,0.401121057,1.357622172,-0.178146208,0.658933921,-0.057530399,-0.190667744,0.269086231,0.184927187,19.28,0.0
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1,0.0
3650,-0.740497886,0.793632084,1.46427424,-0.375917201,0.836770318,-0.16999172,0.481480203,0.137202407,0.611135783,-1.18750251,2.159826377,-2.146434326,1.203535634,1.32494021,-0.678231245,0.623550098,0.407592796,0.295593993,-0.897856834,-0.110595068,-0.263230037,-0.698033483,0.009143365,-0.436573253,-0.386429682,-0.089835443,0.033789841,0.113441636,13.99,0.0
656,-2.259414248,0.593684812,0.414722894,-0.699410999,-0.530185019,0.346836534,0.999587935,0.413364168,-0.03318783,-0.154846464,0.967208168,1.178728262,0.523261101,0.02572585,-0.678778933,0.136171991,-0.358916838,-0.498214069,-0.164467924,-0.186506079,-0.264197231,-0.13571541,0.217770894,-0.247125442,-0.14445458,0.268274214,-0.228778592,-0.480951224,158,0.0
6969,-1.387698413,0.326747231,1.878363217,-0.717809702,1.071884962,-1.380181045,1.172117262,-0.703563077,1.438848497,-0.935044152,0.629091145,-3.040044838,1.008331436,0.545102664,-0.679157728,0.878304091,-0.114561642,-0.039013326,-1.848258829,-0.478928976,-0.542392862,-0.848731547,0.38129789,0.236345037,-0.017354597,-0.30720595,-0.453930452,-0.437166492,1.98,0.0
222,1.086971163,0.045122322,0.475774395,1.344244178,-0.302640743,0.00440761,-0.096403605,0.182898066,0.193464332,0.073512815,1.144165915,0.66265458,-1.421030701,0.509992075,-0.679440105,-0.52963176,0.153906813,-0.403244853,-0.15006424,-0.239993183,-0.044043853,-0.007869449,-0.044243035,0.213380359,0.562624828,-0.340026072,0.02673675,0.007185347,18.61,0.0
10632,-1.005827222,-0.798811605,2.346616532,-1.200700109,-1.186650594,0.024902068,0.165242799,-0.217934715,0.923255384,-0.332227702,0.658774774,-3.483421072,1.133557329,0.499532577,-0.679642511,0.93025567,1.071113511,-1.144785188,-0.785155767,0.060241905,0.26914121,1.140791118,0.00960458,0.369829384,-0.272205357,-0.302313506,-0.118975247,-0.057727191,205,0.0
813,-4.066951838,-4.016669087,3.028877125,1.311633617,3.966971828,-2.344457055,-2.98798318,0.838260627,0.262656403,-0.442489365,1.084537441,1.426486529,0.071229435,-0.101677589,-0.679649009,-0.070673544,-0.262114522,0.129644706,-0.747846424,1.054460902,0.454786839,0.08150862,0.60685701,0.198753773,0.492213133,-0.482152174,-0.058425722,0.158980937,9.99,0.0
3493,-1.723331328,-2.052783623,0.732769844,-2.541421106,-1.138837635,-0.716932376,-0.299212802,0.443379572,0.504266016,-1.507995386,-1.758378082,0.677331156,0.735358079,-0.430120343,-0.679734669,-1.861223003,0.155195405,1.401208876,-0.252482816,0.224933667,-0.139327586,-0.570238937,0.626192909,-0.154792523,-0.573197289,-0.390058234,0.047277975,-0.035116607,254.84,0.0
10111,-0.416833691,0.762111026,-0.036506921,0.140103023,2.257142824,4.341341429,1.091322768,0.159730691,1.285630969,0.034830279,0.492842941,-2.849788358,1.369498465,1.04229724,-0.680017079,-0.634235691,0.205239515,0.387405965,0.978110333,0.01286935,-0.317240642,-0.222321375,-0.229117921,0.9642101,-0.152048003,-0.460137063,-0.46973717,-0.340767738,150.74,0.0
926,0.82999788,-0.61141089,1.035351327,1.615568817,-0.283093605,2.146993735,-0.830777594,0.824310631,1.478534671,-0.541197479,-0.647801094,0.404051811,-1.946925565,-0.312814343,-0.680031897,-2.036502499,1.795101468,-2.637508788,-1.024492253,-0.307997615,-0.309387538,-0.500547641,0.154323748,-0.996832284,0.108640364,-0.411157617,0.125289912,0.023369592,64.99,0.0
8077,-2.146396523,1.476345893,0.603701429,0.092399256,-0.143207245,-0.590249379,-0.231625115,0.686674979,0.597442839,-0.309490459,1.918111762,-1.042537359,2.941503082,1.950590769,-0.680392057,0.636487715,0.187433193,0.417824932,0.244848378,-0.229224735,-0.323659398,-0.632615873,0.417170784,-0.05273123,0.008706438,0.024013362,-0.254476072,0.103034026,1.98,0.0
13102,-0.54393907,0.320118898,1.915201569,-0.728003333,-0.09645871,-0.691369808,0.099985635,0.081559685,1.070467133,-0.957542857,2.064227082,-2.241762848,0.855629516,1.709785826,-0.680450659,0.915513222,-0.136901253,0.527639082,-0.501398046,-0.065276326,-0.202981663,-0.610962373,0.11032061,0.27274221,-0.393659005,0.586109536,-0.119082772,-0.011408949,26.47,0.0
7373,0.375079683,0.345958712,1.300330322,0.009836865,-0.024490346,0.136466128,0.218584248,-0.336323239,1.84078666,-0.622644691,-0.297320303,-1.85410302,3.435516264,0.44400161,-0.680839665,-0.287592694,0.382050006,0.250020742,0.978100482,0.197231018,-0.01273834,0.714066522,-0.006650643,-0.367669477,-1.147718605,1.026170326,-0.030364608,-0.067736738,29.98,0.0
4928,-1.317011584,0.250416002,2.383382643,-1.927024765,-0.833519681,-0.298441064,0.145039494,0.072181799,3.044592885,-2.018062185,0.554363748,-1.977686064,0.817663848,0.883395901,-0.680965882,-1.103817726,1.236298347,-0.483564205,-0.023428434,-0.154210646,-0.293217634,-0.231195006,-0.215264519,0.387925402,0.283918682,-0.134780527,0.067884639,0.129603068,67.56,0.0
11009,-0.156411009,0.620636802,1.406475802,-0.628884447,-0.688924203,-0.138682351,-0.560725563,-1.644437049,1.30140804,-0.758749667,2.226413795,-1.556715524,1.723602851,1.685266061,-0.680990243,0.950539074,-0.129192885,0.59896825,-0.893850495,-0.442960924,1.516617078,-0.361888546,-0.047466175,0.325506514,0.57232108,0.941687368,0.096118653,0.190176731,39,0.0
156685,-0.129777611,0.141547455,-0.89470187,-0.457662245,0.810607981,-0.504723385,1.373587546,-0.209476451,0.208493954,-1.613618339,-0.800150416,0.501435242,1.118014326,-1.816384147,-0.681282551,0.10594645,0.71659131,0.205284623,-0.051322097,0.399447041,-0.032643295,-0.246526436,0.484107765,0.359636577,-0.435972451,-0.248480312,0.021526925,0.109191897,187.11,1.0
630,-0.986718938,1.193046278,0.687745312,-0.593925497,-0.557397894,0.840298903,-0.975619878,-3.851488051,0.17995821,-0.303256755,1.308539356,1.431413102,-0.234048162,0.390703754,-0.681494682,0.080044059,0.007122303,-0.649673258,-0.587859728,-1.034039405,3.625911314,-1.75593197,0.132060005,0.002331325,0.695589968,0.429103372,0.305583142,0.192042863,79,0.0
1744,-0.487555322,-3.813309727,0.157657159,0.164232009,-2.118534663,1.223476517,-0.260320734,0.289970294,-0.122812744,0.074527402,1.228793866,0.262193388,-0.672353021,-0.312536601,-0.68149561,0.494884429,1.073561142,-1.682145574,0.203665578,1.736188433,0.633925203,0.003230538,-0.711106425,-0.232978235,-0.14279086,-0.293420934,-0.087511931,0.159653592,888.62,0.0
5106,-0.716409554,0.57377776,1.780032576,0.077296476,0.81503306,1.812438332,0.108534483,0.657680865,0.943379262,-1.053674407,2.614027995,-1.769884182,0.504267681,1.768473749,-0.681558406,-1.471638703,1.795438804,-1.591095185,-1.036837703,-0.244106978,-0.121413396,0.089741357,-0.003878458,-1.062566216,-0.449206451,0.300484498,0.103771397,0.077593676,14.56,0.0
1624,1.034240958,-0.164854711,0.563307459,0.764566481,-0.4518441,-0.019782101,-0.121921308,0.115096705,0.162878205,-0.095964198,1.46124337,1.381998329,-0.049634196,0.155676981,-0.681778637,-0.43771901,0.129084102,-0.738936825,0.055550403,-0.037516032,-0.107333488,-0.236790984,0.009056722,0.26188408,0.309152872,0.263200971,-0.018069102,0.010347123,57.19,0.0
1542,1.194909904,0.093866947,-0.073016385,1.008537893,0.454666352,0.809557431,-0.069581554,0.219049311,0.146503285,0.050628363,0.07705058,0.707209752,-0.246697336,0.240373436,-0.682462961,-0.174301528,-0.39821748,-0.071706655,0.362233515,-0.146902556,-0.126804572,-0.180904287,-0.220109711,-1.134722876,0.779307152,-0.257531618,0.032097533,-0.005675909,13.08,0.0
5087,1.160740608,-0.166181751,0.365194528,0.819750231,-0.336318508,-0.140193212,-0.217122428,-0.084231424,2.039090615,-0.592799945,-0.619484352,-2.847525692,0.728546242,1.484321608,-0.682559853,0.093755641,0.499518888,-0.060564052,0.35347942,-0.060510881,-0.480465633,-1.167438267,-0.055692628,-0.506549481,0.343462283,0.29591155,-0.070584645,0.009923665,72.98,0.0
1234,-3.344278955,2.61924014,-0.644419313,-0.049855455,-1.556576175,0.358310139,-1.353135374,2.602801217,-0.326493236,-0.281205607,0.586549427,1.548872847,-0.487449534,1.472514625,-0.683089652,-0.247010985,1.205295673,-0.754554201,-0.19022869,-0.061563444,-0.006966916,-0.125559615,0.164105857,-0.289734359,0.103049516,0.31251809,0.168045589,0.053242254,26.21,0.0
10311,0.364827212,0.184527884,1.767462047,0.534417786,-0.413319453,-0.083545605,-0.163917816,-0.084214546,2.300163127,-0.574629516,-0.332212211,-2.948452986,0.771294793,0.832964027,-0.683183579,0.187869997,0.312481672,0.371420392,-0.138454968,-0.122299256,-0.230929692,-0.122954179,0.089884919,-0.030256375,-0.674837372,0.133205361,-0.200304001,-0.291795626,11.5,0.0
8629,1.406111948,-1.057543251,1.119769708,-1.155549334,-1.835714651,-0.486776266,-1.447877068,-0.10440224,-0.603527885,1.195266817,2.372300697,-2.374129305,2.653520208,0.991684286,-0.684327976,-0.058013107,0.897829145,1.025181395,-0.474028056,-0.287322282,-0.072916924,0.42001643,-0.029517,0.491736058,0.301683463,-0.11907563,0.025784787,0.017132839,29.99,0.0
354,1.135629213,-0.173985536,0.730692302,0.711558021,-0.854208641,-0.494951356,-0.296619621,0.110536086,0.49026905,-0.019984411,0.995819272,0.475833062,-1.59307518,0.378669302,-0.684435318,0.027008478,-0.081904472,-0.140171601,0.47098083,-0.166508443,-0.243930232,-0.682699775,0.096610988,0.519267437,0.20112774,0.259544104,-0.039580707,0.007195343,23.88,0.0
983,-1.29506326,-0.961122977,0.455509978,-2.655113305,0.472559107,-0.055250915,-0.646262042,0.540392825,-3.110515096,0.602600471,0.170279118,0.163614862,1.860345753,-0.014180278,-0.684909852,0.105056082,-0.067147235,-0.07946042,-0.152668452,-0.016486231,-0.395059915,-1.365377685,0.109355987,-1.410950687,-0.280116551,-0.743258917,0.002287747,-0.10670705,49,0.0
8770,-2.510286529,1.847687568,1.029143841,0.325771,-1.237572259,-0.138524927,-0.543799747,0.99679122,2.096279476,0.082532064,0.416731983,-1.706443214,2.002036764,1.21890752,-0.684915781,-0.440306221,1.266757986,-0.331480682,-0.728016519,0.335245753,-0.091222686,0.584985658,-0.113648457,0.403586817,-0.032159301,0.389849083,0.082215237,-0.188070766,29.99,0.0
9344,1.092920486,-0.483388445,1.191658801,0.445026572,-1.056428267,0.124430747,-0.830020953,0.152594993,2.617175086,-0.859246508,0.223361804,-2.318932453,0.709013572,1.094301115,-0.685376749,-0.39486039,1.207625301,-0.697124739,-0.102833882,-0.127863115,-0.342642763,-0.578858373,0.097044573,0.077521783,-0.004572793,0.931939137,-0.05742015,0.009688985,48.78,0.0
10721,-0.875824861,0.796130839,1.774618486,-1.226129937,0.108994986,-0.216438318,0.392003546,0.09503614,1.045668481,-0.876453948,2.425850974,-1.67219004,1.740871128,1.532687309,-0.685403344,0.461752234,0.064184785,-0.058550132,-0.955070818,-0.039548141,-0.138043388,-0.134931553,-0.039165982,-0.001758052,-0.473030589,0.680141156,0.125597221,0.148192807,24,0.0
7469,-1.705452468,-1.6122799,1.276509303,-0.531531361,-0.746863471,1.005209283,1.164209368,0.163858701,1.872775132,-1.824897769,-0.767304574,-2.998288185,1.204809067,1.023482169,-0.685459526,0.408373779,0.308679362,0.153156428,-0.630108826,1.054325502,0.135348117,-0.277979511,1.133733664,-0.998679257,-0.284161027,0.827575925,-0.140654378,0.159291914,500,0.0
10725,-1.224805197,-0.021411117,2.780357144,-0.795733355,0.264886688,0.691653071,-0.157924299,0.330412877,1.575518573,-0.897428199,2.354540684,-1.924739607,1.14461234,1.043948541,-0.685604093,-0.011300417,0.518815687,-0.117289516,-1.154178359,0.235321599,0.028755351,0.517996202,-0.141958191,-0.272085501,0.071844156,1.026869327,0.035753652,-0.118170111,43.8,0.0
923,-0.609562527,0.511289927,1.16280681,-0.434357991,0.613038017,0.281574752,0.909177476,0.059586743,-0.134015661,-0.957839493,-1.327152638,0.436331379,0.801951906,-0.377955855,-0.685871926,-0.202522535,-0.31872761,-0.865286386,-0.418371711,0.04878954,-0.091386204,-0.201600153,-0.025442814,-0.732710697,-0.14250442,0.134766974,0.082864877,0.130994122,69.81,0.0
239,1.167526651,-0.318288402,0.502463956,0.033904054,-0.584284752,0.024591688,-0.413737553,0.186412001,0.605944768,-0.221309819,1.115793218,0.941680714,-0.744337284,0.111580899,-0.686027923,-0.433618408,0.250640522,-0.596921964,0.39467487,-0.138335663,-0.040544175,0.09239604,-0.038320919,0.115914749,0.319733279,1.125327062,-0.058855274,-0.014191569,10,0.0
41582,-1.048005289,1.300218777,-0.180400576,2.589842643,-1.164793552,0.031823406,-2.175778099,0.699071738,-1.140208278,-3.226787107,3.49080495,-2.45433921,0.177189485,-5.160608097,-0.686114234,-3.996144713,-4.695562722,-1.819160964,1.461080319,0.644993308,0.549014458,0.624321411,-0.13666272,0.131737919,0.030921372,-0.176701082,0.504897672,0.069882453,39.45,1.0
11061,-0.854660544,0.228458277,1.992090454,-0.841797646,0.322298704,-0.572550308,-0.015963461,0.094786522,1.005461383,-0.997244988,1.733911364,-2.237946528,1.304302514,1.600633645,-0.686123673,0.926667547,-0.28961563,0.912710043,-0.496738934,0.010186714,0.084345231,0.258055147,-0.145756922,-0.003873913,-0.204435017,0.876234756,-0.03595936,0.091361283,14.95,0.0
11846,-2.357676011,-2.08512678,2.176525466,-0.579353518,2.638433393,-2.103243301,-1.169147924,0.03671562,1.279162738,-0.721086644,1.84996811,-2.161027015,1.156409869,1.59846409,-0.686290872,0.748089061,-0.315626071,0.650084406,-0.387726426,0.631371284,-0.014202477,-0.553753168,0.302412704,-0.032156288,-0.093584698,0.68364869,-0.312989208,-0.106651382,11.92,0.0
10705,-1.217688942,-0.002970357,2.82359099,-0.796321336,0.38409439,0.605970367,-0.285945244,0.34178013,1.590556549,-0.868580675,2.355454242,-1.912501964,1.141038975,1.043881548,-0.686346495,-0.019057606,0.522774218,-0.127486014,-1.147745226,0.189880503,0.017486452,0.51794902,-0.195365174,-0.281773918,0.062651309,1.028306629,0.043285981,-0.119182522,17,0.0
4398,-0.748678329,1.124972172,1.759996726,2.342052158,0.746886584,0.254486208,1.183391685,-0.235977134,-0.453269298,0.450523124,2.532915561,-2.342700143,1.080160618,1.948432459,-0.687047605,-0.12417695,0.50103674,-0.275309485,-0.226134522,-0.029424971,-0.37520926,-0.82280687,0.071822439,0.110249071,-0.459196933,-0.351725105,-0.190977334,-0.115339801,87.81,0.0
1043,0.89674075,-0.630223598,0.405024418,0.582719458,-0.939855161,-0.568729554,-0.043449006,0.025717509,0.493936538,-0.141765956,1.011251759,0.477815104,-1.591525433,0.453184936,-0.687164914,-0.084879459,-0.009937157,-0.125556017,0.525236292,0.112209205,-0.100983936,-0.556825375,-0.081512553,0.550400557,0.244071187,0.461153048,-0.081473497,0.023913613,158,0.0
4649,-1.489202929,0.481749703,1.939572381,-1.755315193,-0.811972547,0.085316026,-0.647671278,0.301401978,0.402857239,0.279875838,2.317698639,-2.519525419,1.897941601,0.973194353,-0.687270556,1.497767496,0.59376549,-0.4907147,-0.601412564,0.003120936,0.386117269,1.247248859,-0.31742344,-0.005386449,-0.054822318,-0.288269427,-0.48562349,-0.123932079,19.99,0.0
2940,-0.658298738,0.641664127,2.027822786,-0.224098484,0.098350185,0.822343855,0.00346289,0.384775407,0.070106321,-0.405838687,-0.100643159,0.814196891,0.852519653,-0.55712869,-0.687839512,0.521986961,-0.855886706,0.727066817,0.869564833,0.239462503,-0.069985517,0.055740286,-0.317840702,-0.774845434,0.085839721,0.365052288,0.335701365,0.152009853,11.5,0.0
5883,-0.854850267,0.774481014,2.581043987,1.09630293,-0.403320223,0.775733713,-0.121564718,0.055087084,1.84446945,-0.019730526,2.028594648,-2.343275688,0.162873961,1.18221748,-0.68825005,-0.546532445,0.782097656,0.559508026,0.290966187,-0.170069548,-0.015191965,0.352184334,-0.055356136,0.140537138,-0.637575978,-0.500061118,-0.520120781,-0.06155638,14.95,0.0
3767,1.372742863,-0.316627494,0.753962035,-0.586254892,-0.933789172,-0.667033583,-0.705339468,-0.162581141,0.161043888,0.392636665,2.56575615,-2.045399676,2.326007215,1.36024021,-0.688457456,1.37534183,0.665275698,-0.884514553,0.692079797,0.067658403,-0.189175036,-0.420252535,0.129532724,0.257672852,0.19758697,-0.53862209,-0.01595552,0.006788488,6,0.0
7190,-1.497176335,1.969503392,2.560466834,3.022848621,-0.869732455,1.039312761,-1.073949164,-0.868342422,0.018037959,0.333864361,2.007230989,-1.346590994,2.662830019,1.482792667,-0.688580985,0.227966278,0.885831502,1.086714112,0.724825582,-0.130799115,1.607476812,0.105527301,-0.037516792,0.499314762,0.163669071,0.352316894,0.309272711,0.081428955,12.73,0.0
5818,-0.497322436,1.125450248,1.833408814,0.10793115,0.076970187,-0.656290573,0.5311833,-0.053003206,0.501880853,-0.531764561,2.562233793,-1.381530878,2.332332268,1.632260605,-0.688795835,0.268078105,0.118991645,0.254894234,0.018536903,0.118052998,-0.30116625,-0.569643522,-0.000230425,0.476647898,-0.24652321,-5.86E-05,0.238808441,0.109008364,1.79,0.0
3770,-0.483778863,1.143981776,1.823299218,0.10285366,0.027425274,-0.624104231,0.576531636,-0.05799833,0.496630749,-0.540473895,2.562530325,-1.385887335,2.332244095,1.63140716,-0.689645275,0.27022829,0.117859232,0.256412033,0.016704131,0.12279646,-0.300289737,-0.568023889,0.007915388,0.476020316,-0.245452166,-0.000268635,0.237856048,0.108777631,8.06,0.0
