"INTUBATION","VENTLUNG","ERRCAUTER","HRSAT","PULMEMBOLUS","SHUNT","VENTMACH","VENTTUBE","VENTALV","PVSAT","LVFAILURE","STROKEVOLUME","MINVOL","HR","CO","TPR","CATECHOL","FIO2","ARTCO2","INSUFFANESTH","HRBP","DISCONNECT","HISTORY","KINKEDTUBE","PRESS","HYPOVOLEMIA","LVEDVOLUME","CVP","MINVOLSET","HREKG","PAP","BP","EXPCO2","SAO2","PCWP","ANAPHYLAXIS","ERRLOWOUTPUT"
2.2731833439344573e-01,1.2617837171254925e-01,6.2108952522232319e-01,4.7670031693392051e-01,8.2777173220408917e-01,5.0442351981515210e-01,1.9789824371120315e-01,7.0310248796120756e-01,4.0226331223106176e-02,3.3505480357619390e-02,6.9098270893168845e-01,6.3422829028847205e-01,2.0381222247744099e-01,3.6151787252107515e-01,3.7747385374799447e-01,8.7596183715239939e-01,3.6269039692597554e-01,3.3547481494463716e-01,3.4071315808438390e-01,3.1301515520535905e-01,6.7290838499490668e-01,3.3380324337974976e-01,6.9687690008873093e-01,1.2817532425526412e-02,1.6637684036997405e-01,5.2019935300540276e-01,5.3974953949011761e-01,6.3705727335254458e-01,1.9792427407753399e-01,3.2375586633836628e-01,8.2018789696654637e-01,4.4210911338648357e-01,2.2022993453143769e-01,3.8675943131106916e-01,8.9473117815056336e-01,9.1759241322813501e-01,8.1522389823566721e-01
6.9422570938869854e-01,2.7553075626083756e-01,9.9064244088213549e-01,8.6825540740288176e-01,5.5280356985369372e-01,6.0409122439812524e-01,5.1815632479848728e-01,6.1148727695041860e-01,7.3187144795205783e-01,8.7875003683748631e-01,6.1133347297449769e-01,8.4309603264391453e-01,8.1460521843872535e-01,9.0524527894573992e-01,6.2773852142540842e-01,5.3135774268895641e-01,8.2830408761947916e-01,8.2199530808550203e-01,4.9103989119142200e-01,9.8187066271981815e-01,7.5403671508563863e-01,4.1743882653000197e-01,2.8125944379757978e-01,5.0140960980017857e-01,7.7042738309932912e-01,7.8037747256755430e-01,7.8122273447981150e-01,8.4247149689561862e-01,5.2380739736532744e-01,9.7696251071566498e-01,7.6495076194513989e-01,5.3368026255782675e-01,2.6748810063299994e-01,3.7645918796844841e-01,8.3887379636505632e-01,5.6688581051415099e-01,4.1032859766837859e-01
4.8579453899786640e-01,5.9730080369771088e-01,2.7284736622563499e-01,3.5706534536393253e-01,8.6455089029192900e-01,7.6835881059343925e-01,3.4306448199662404e-01,2.5297857475869856e-01,6.4694709335087430e-01,9.8316267649030320e-01,5.0117056555681772e-01,3.5877512932565592e-01,7.0958130109718509e-01,6.4741272143397255e-01,5.2753161119509173e-01,7.8991146691353897e-01,9.8305030026215012e-01,9.9468697504067682e-01,7.9019732733161652e-01,5.0489902160526179e-01,2.2586245597172064e-01,3.9512716212607968e-01,6.2215871852249693e-01,7.4585219187714658e-01,6.4163999223055312e-01,7.3382954545677470e-01,6.8905312652329698e-01,8.7339540934845750e-01,1.3966493551004300e-01,1.0240169754538860e-01,7.3519214421135670e-01,2.2970026254039050e-01,7.3675298179385518e-01,9.2910403107577766e-01,7.9561191068198023e-01,8.2643436638518852e-01,2.5729796987945641e-01
8.2306316364472054e-01,7.8051708541103082e-01,1.0206550332851405e-01,5.8876731095536605e-01,5.2450488616864122e-01,9.2264372850044163e-01,3.9079031527163888e-01,9.1228314988723991e-01,6.3800451843992112e-01,1.4801204506023413e-01,4.5549819430206195e-02,2.6604597053484010e-02,8.1105064375395197e-01,7.4318189873043661e-01,2.0452033578943479e-01,5.4488065966854593e-01,5.6408179436043848e-01,5.0809502630468906e-03,7.7639127203793890e-01,1.3143603416410743e-01,5.8287318285613154e-01,9.5914230193007155e-01,3.8685130884994645e-02,6.0924080090255539e-01,7.7936790833437819e-01,2.3137364802593652e-02,8.3570214822691696e-02,3.2603058653516814e-01,4.3472884726975947e-01,1.7602507735561240e-01,2.4200391401194493e-01,4.6385027804662132e-01,5.4919881050559238e-01,6.8988416245662199e-01,2.1074197750308629e-01,7.9224886827662422e-01,1.6181140660777049e-01
1.0658328456762800e-01,5.7329613972664861e-01,2.3970072142959853e-01,3.5648032280713354e-01,8.2010374075178061e-01,4.6222050343874449e-01,2.4116213780231582e-01,5.7191803432906396e-01,1.1160450243720886e-01,6.5513462957823287e-01,6.1000611772160651e-02,2.6127812683983992e-01,7.4371601409034482e-01,8.0858279188754789e-01,6.1841561746916818e-01,8.0461981688983020e-01,6.7738686197125597e-01,6.5999778824836519e-01,2.2757243669789010e-01,1.4443999576833444e-01,6.7458778921048435e-01,7.8529578702172231e-01,6.2579728237471488e-02,9.9250660885646758e-01,7.4602058979984609e-01,9.0582557540792474e-01,3.3651699880603009e-01,5.9190652871065161e-02,3.1561923944918369e-01,6.7437703734481502e-01,4.1725890052331632e-01,6.5797061684984115e-01,4.7185281403516266e-01,6.8424802046349875e-01,8.0276877969742744e-01,9.0399369906200056e-01,4.3188804997595631e-01
7.2908583043541642e-01,4.1925232954746605e-01,7.8437433242078436e-01,6.3006078044635838e-01,1.6659905356281812e-01,3.0439512334498947e-01,3.2042183743594288e-01,2.4509885466942960e-01,3.5327813246208173e-01,8.1534831622716752e-01,7.5783942549057759e-01,3.3146743533439060e-01,7.6761385814075500e-01,3.1647275232499344e-01,5.1954269530225017e-01,1.8065330029656091e-02,2.8137494488048975e-01,9.4640842376678247e-01,3.1652472976462076e-01,8.9442942553592153e-01,6.1020544847135882e-01,2.3597999868721464e-02,7.6167636507545133e-01,4.8002089430721573e-01,2.8063544160704446e-01,6.7140693817638741e-01,7.1276628269988762e-01,8.4635298175432494e-01,4.6744208100755058e-01,3.7488252446491588e-01,2.0090628726719811e-01,1.2390448885723154e-01,4.2670270850355763e-01,5.6009793311528999e-01,5.4470262658670709e-01,1.7094498416101445e-02,7.7632650157516836e-01
1.7534016196015356e-02,6.0107388025937236e-01,9.6265813218299923e-01,6.5921080491155448e-01,7.7689559679298315e-01,1.9423554660439796e-01,7.4170948155136607e-01,9.0853001602183725e-01,3.9931594403112813e-01,2.6840854068690984e-01,8.5092647666465826e-01,7.0349532539412885e-01,1.7114692068724796e-01,3.8954344701014615e-01,3.6267624356175704e-01,9.4237385646626759e-01,2.9925417700075924e-01,1.4684015737579581e-01,4.3170677190889084e-01,3.7996495789754370e-01,7.5434286611116086e-01,8.9439102659266378e-01,6.6292248315618663e-01,9.4794548093730335e-01,4.4542244580202767e-01,5.8340748558504307e-01,8.9480973546524112e-01,7.5972961821287610e-01,7.6212485846120193e-01,5.9591805421740895e-01,9.4835710630300285e-01,5.9737060958057964e-01,3.7072676419928974e-01,2.6928322886361394e-01,8.9201312199783067e-01,8.9958702810504687e-01,8.3784926178271446e-01
5.2272748037416594e-01,4.6416124708117451e-01,9.3339497818901163e-01,8.2853000436418311e-01,6.1273588760579067e-01,8.3142107884121563e-01,5.5542676991811576e-02,4.0105848821249501e-01,6.1086737818258074e-01,2.6993280998946267e-01,7.0069238851190385e-01,6.7446107087569729e-01,2.0697685680801864e-01,3.9345720368028392e-01,4.4672127250328092e-01,7.2677044734312835e-01,6.2131998296190472e-01,1.8967510913482610e-01,6.9274466570193072e-01,3.9415976663773677e-01,5.2268956771450803e-01,6.8491361060862577e-01,6.5083790823536514e-01,8.6708808278085781e-01,6.4980287003264636e-01,2.6044762153735301e-01,6.3778715908198413e-01,5.3738564506544695e-01,3.9663033110031831e-02,4.2950922581169887e-01,6.9979029577640883e-01,3.7532628416720021e-01,6.7432038807464356e-01,4.0490017751511309e-01,6.1116107959483446e-01,4.4583632381180904e-01,4.2894037603859658e-01
6.2461773692391453e-01,2.2669342773269263e-01,3.7588001740596844e-01,3.0235264195849715e-01,5.9789797172982539e-01,7.5566050176751909e-01,3.1940860343369520e-01,3.9283329519388255e-01,4.0901797231504677e-01,2.6703806544211406e-01,9.4419303930745069e-01,6.4820174046670409e-01,7.1325907446161763e-01,2.2911189581860364e-01,3.9766995036571967e-01,8.8168591462219492e-01,5.5258813258347328e-01,1.9773469852999170e-01,1.9086962351709647e-01,6.1766850659756423e-01,3.5849173360376607e-01,1.7314558410279313e-01,9.5677172800925869e-01,1.0717157005647548e-01,1.1735521752953285e-01,4.5065852841907383e-01,5.8725374372644912e-01,5.6723716248642508e-01,1.6741062364564341e-01,8.1791874619746380e-02,7.5420029350556383e-01,3.4748870333176840e-01,1.5481815243232402e-01,1.4940802149856280e-01,5.8828398715233499e-01,8.3245771700491455e-01,3.8915087929405923e-01
7.0025628219185809e-01,6.2193694344291772e-01,3.9858755665342183e-01,5.5245128568926660e-01,4.6959719138346356e-01,3.6063355948218845e-01,2.5311514649297939e-01,6.8956942452900427e-01,4.0346351837969174e-01,5.3573698157940475e-01,4.9428802964361185e-01,1.6023653692744919e-01,7.4071993201477637e-01,4.3446034566556835e-01,3.6863695757239356e-01,7.7794477457780875e-01,7.1567839777175901e-01,6.1481835247165306e-01,7.7550261044406543e-01,8.3292087694648376e-01,8.1317526670487950e-01,7.4337561574582134e-01,5.5795442260952732e-01,7.0735531273205199e-01,6.9225827603134626e-01,2.3798093017209365e-01,4.8264715582085066e-01,7.9355521720336086e-01,1.0773812521548587e-01,5.5596916947673158e-01,7.6674252932334985e-01,7.8413523589369860e-01,5.2135872926695703e-01,5.4356246247905149e-01,4.3397772948314456e-01,5.9777368494719352e-01,9.6693433510652005e-01
8.1758022269912156e-01,6.8599011022119760e-01,8.8819522159969266e-01,3.1043854899683193e-01,1.9730061183739389e-01,7.1003931129567199e-01,2.4545969000511994e-01,2.0386488719921153e-01,9.3885817225953838e-01,6.4956114266612142e-01,8.5941430775575300e-01,7.5908295632861478e-01,6.3863755213581030e-01,1.4851411916102625e-01,3.6734281639682809e-01,1.8240400343903487e-01,4.5735877497216043e-01,3.8046986443568565e-01,9.7942964156710788e-01,2.0415130855361374e-01,2.4887741773831049e-01,1.7195031576166597e-01,7.8922361340549374e-01,6.8804022910533358e-01,6.0098591736835583e-01,9.3747192694701931e-01,8.5824161692685652e-01,7.6685694456327125e-01,3.7475568540387227e-01,3.4441387615166447e-01,3.3048499715989427e-01,2.4500632277137857e-01,7.6977893207610115e-01,4.1280470464000468e-01,8.5611793478681397e-01,1.8093184096359671e-01,1.3026142350180225e-01
9.9200085540707983e-01,8.1351577901945871e-01,5.1179191142540281e-01,3.6370898001205265e-01,4.3050015786312423e-01,5.3411408945148109e-01,7.8535110228478899e-01,7.3978763623638033e-01,9.8713687906688641e-01,8.3833598722059866e-01,9.1737273350117743e-01,4.1709512833481305e-01,7.0843282655730200e-01,5.1191160227862031e-01,4.8850492391464784e-01,7.8825304425094100e-01,7.2521078212917778e-01,8.7237982745221010e-01,9.6588943348818668e-01,5.7217010454429396e-01,4.2854219483537020e-01,5.0964157338695992e-01,3.6391003076539685e-01,6.8559660590173110e-01,9.8662560744075112e-01,4.1518786818087827e-01,8.2875325077556239e-01,7.7362811286546029e-01,8.3449701250512232e-01,6.3616975958043043e-01,5.6146903960898642e-01,4.1929951755093137e-01,6.7993093679976913e-01,5.0412974314521075e-01,5.6674146315241969e-01,7.7633764645561021e-01,5.1433509714798209e-02
9.8995009035164694e-01,7.2236692644800238e-01,6.0574554415034587e-01,7.3860196885119578e-01,5.2635778155077850e-01,7.0896227855926541e-01,1.3048430675328796e-02,7.8628065323975413e-02,8.1351674023047504e-01,6.4346374701321785e-01,4.5809684841029874e-02,6.5940101485484703e-01,8.5004074911683003e-01,8.5155220907658002e-01,6.2500905339255075e-01,5.1794715029810767e-01,7.9002764070749287e-01,6.5706780302246970e-01,5.9633980450887702e-01,9.6709087360888990e-01,7.5374884858286673e-01,2.9746712248403195e-02,8.1092558688783734e-02,3.3147314730327615e-01,6.2811897013515705e-01,5.2468104507677249e-01,2.2039497411805004e-01,1.0070890869686949e-01,3.3327779372536170e-02,6.3579328767492616e-01,6.3732105491192481e-01,2.0156202072834206e-01,5.4898093112479129e-01,7.6043999409449692e-01,1.7277930298284255e-01,7.9040222166003193e-01,2.5318099766349955e-01
5.7176535441370269e-01,6.3128031823069364e-01,5.3276843835932497e-01,2.0486971896421807e-01,1.2924712187274467e-01,4.4307211697137028e-01,2.6125034844451750e-01,7.8244699243949653e-02,6.5167529532712698e-01,6.0464261202162806e-01,4.3395717990711646e-01,4.5751708340133729e-01,5.2410145323232293e-01,1.1782154862305286e-01,4.8180642929857853e-01,4.1571339524854023e-04,5.2870313907453426e-01,3.1231136040777807e-01,3.1546888246480698e-01,7.5140529873056527e-01,5.7456984198009309e-01,2.4516271305119486e-01,2.9632638654128735e-01,8.5667871851320498e-01,4.6746565614561658e-01,5.7824406075351065e-01,2.9538591360061328e-01,1.6128424366100477e-01,3.4782359118788420e-01,2.5052443600605501e-01,2.4080181296914305e-01,1.5749535254787067e-01,1.4675800658206822e-01,9.8591944095839837e-02,5.2090198409479826e-01,7.9865410996293740e-04,4.4714404179413969e-01
5.9344509504767640e-01,5.1532770111495485e-01,9.8804286138657993e-01,7.9770630848357871e-01,1.0488472417844563e-01,2.5697092845177866e-01,4.4016122775318894e-01,4.3379648541546745e-01,7.4062744977406481e-01,7.7567421875791231e-01,6.4911633393763690e-01,7.0869964224003557e-01,4.2749150953270781e-01,3.0725092753759731e-01,2.4793739390407801e-01,3.1704656032950701e-01,1.6520578149571219e-01,8.9135857487035630e-01,6.5634609434041580e-01,1.9226644859675734e-01,6.5083063914451600e-01,3.2255969963029796e-01,6.9345470757731720e-01,6.8982606716709083e-01,6.6267303783716636e-01,6.9090994052609656e-01,4.3070134080373401e-01,2.0977919507461285e-01,2.2256403103404265e-01,8.2962566633587476e-01,5.3970986384953221e-02,5.2157921272799279e-01,4.9776881333745937e-01,5.1479972504179194e-01,5.0763575063556299e-01,4.0510209352699134e-01,2.8705479951889257e-01
3.9341631557073353e-01,6.3421384690769433e-01,9.2763569177525818e-01,6.4356770059709401e-01,8.0483749591120257e-01,4.1746815713694968e-01,1.0723485015058093e-02,2.1667559509436685e-01,5.6373865769875198e-01,9.8098609079973753e-01,6.5673766310030257e-01,8.6431523607928074e-01,4.6525584409358817e-01,7.2098338925283756e-01,9.4921491207280440e-01,9.6041859633853921e-01,7.0426425659528136e-01,9.4016635796000725e-01,2.9781118823302588e-01,4.0666998989334524e-01,4.2226380701276939e-01,7.0084132718387648e-02,9.1499576124983051e-01,7.3153426490280071e-01,3.9714099304290523e-01,2.3791909601141636e-01,6.9017316133446482e-01,7.9398678402743283e-01,2.2528653872095017e-02,7.4386226931828336e-01,6.4996336423085321e-01,9.3531584742734131e-01,4.5494491767015588e-01,7.7015232886439144e-01,7.3746549511226500e-01,9.6131526149963697e-01,6.6260849100485997e-01
9.0874588440376858e-01,9.4911397981014434e-01,9.1318796917755352e-02,3.0918580503296084e-01,5.7127196897254273e-01,7.6802861385381460e-01,5.5283643166146557e-01,2.5494299239791102e-01,8.6694068229283472e-01,5.5880957171187595e-01,9.7862563608030784e-01,9.0617238630688846e-01,9.6218958973852364e-01,8.1769040414027194e-01,9.3623260579053869e-01,1.1113511050904669e-01,8.2320303654099891e-01,7.6238190928187199e-01,9.8117177905613795e-01,6.5373220205959792e-01,6.7497353769310908e-01,4.8216522361883296e-01,7.8396338312970471e-01,9.2468970752968938e-01,5.1995600051425928e-01,4.9004478957596165e-01,4.4749351100728607e-01,4.9302669216621725e-01,7.5171408466761291e-01,5.9319525198878309e-01,6.1582188461738796e-01,7.0754652471876889e-01,8.7621013557003069e-01,8.0038926416096456e-01,5.6517090456300878e-01,1.8339836057659453e-01,4.1409495967155996e-01
6.5328212110292938e-01,6.4932735810598907e-01,3.5636834643221649e-01,4.5756518184614105e-02,6.4925965303468214e-01,7.0501885582347856e-01,5.2308864423631918e-01,3.4795877047615836e-01,7.8179867520509971e-01,2.6360209218222758e-01,1.6991070026799870e-01,4.8216178525867764e-02,7.8698916477816072e-01,1.3598212004448545e-01,5.2584595333704839e-02,4.3927144918250649e-01,1.8897304709235974e-01,1.0125724668938707e-01,3.7688927710041814e-01,1.7836636704108622e-01,9.9197126032326555e-02,6.4406119481583546e-01,1.6800588819350312e-01,2.4322922418525761e-01,6.0682014368360071e-01,7.6195040707837736e-01,1.4167814243083640e-01,1.1303909694424910e-01,8.4737295484619302e-01,4.0306249752917522e-01,3.4437133263645153e-01,1.7709351985026212e-01,2.8323010301274198e-01,5.7580193181819128e-01,9.7496449730271897e-02,4.9386651372261614e-02,1.0703483791181867e-01
3.2477652497818332e-01,6.4674394408790103e-01,4.8765047635268699e-01,2.9479554411200820e-01,6.7113341476559585e-01,3.7470901221805375e-01,3.3626940105842318e-01,5.9371696962146470e-01,7.3844540388732915e-01,6.1897414026775466e-01,2.6064386024749120e-01,7.8606619887538298e-01,3.2202649819702378e-01,7.9524664952688884e-01,5.8796828006949342e-01,9.6555657985532417e-01,5.5680555554094269e-01,6.9375586600912165e-01,5.2770805930627251e-01,3.3496218121304988e-01,8.2827591055536054e-01,9.8333098836762378e-01,4.5677504324076007e-01,9.6677385435541452e-01,9.0826047037912383e-01,8.8304425423364719e-01,6.5493122846511831e-01,8.2388182830809575e-01,2.2874875449540233e-01,7.6050743737977511e-01,5.0877205250070701e-01,7.7848783948773514e-01,3.8611879751313316e-01,5.5362355877122993e-01,8.0525264289016418e-01,9.3647684152535016e-01,7.5570905384283882e-01
1.5190431390425618e-01,1.2218945961089009e-01,3.0756505509430077e-01,2.9411729100325668e-01,2.1129927694094541e-01,1.4354907759068589e-01,7.9914140079621943e-01,4.6394117406269286e-01,1.2058842833774755e-01,4.7421366297260364e-01,5.6267104300899184e-01,6.1554601207338921e-01,1.0169163079185131e-01,1.2160027008981655e-01,5.0406426738213672e-01,7.5293646588246843e-01,2.9916671621524304e-01,5.7743120038260565e-01,1.8364027884044595e-01,5.2697124562854536e-01,3.4386346971686138e-01,3.3853938306403975e-01,4.1578554461424416e-01,2.3337639725712345e-02,8.8395523957038147e-02,3.5323355529580858e-01,4.0356019213640304e-01,3.4634490408344254e-01,5.5556137474139122e-01,3.6550579031164337e-01,2.8719843896233577e-01,4.6259926454004086e-01,4.0353206257132890e-01,3.3357048400107298e-01,5.5327656150370874e-01,9.2896305962416403e-01,4.7523862834709774e-01
4.3374988616096499e-01,2.0843322771035261e-01,9.5957694313172137e-01,4.9456176694993331e-01,4.9153219674862014e-01,1.6350387741419728e-01,5.5099773236277794e-01,4.5058961325819702e-01,5.3172718609087255e-01,6.7836782500430481e-01,5.1563957317986486e-01,9.6876561933828875e-01,3.7723095271601159e-01,2.4025566493324815e-01,8.1002993323346661e-01,8.8871616170118117e-01,4.2741415867723659e-01,3.6951019714798461e-01,2.0431293605091282e-02,9.9189216760120935e-02,8.6419477843624326e-01,7.1773788611888523e-01,2.6994263069243474e-01,2.3794620524793308e-01,2.0301917636861394e-01,9.7749628912895625e-01,6.0291290307261336e-01,6.0358234876510908e-01,7.2811198181115366e-01,5.6066813602196441e-01,5.2954513580009488e-01,9.1330406678362475e-01,4.3644463519387146e-02,4.5775441644000880e-01,6.2873096141642193e-01,8.7241354888573519e-01,9.1137069329668186e-01
3.1948909629032274e-01,4.7812523250324673e-01,4.9366644217923028e-02,2.9402207954241139e-01,2.1277061853798562e-01,6.7516553973641869e-02,2.2911215148140016e-01,2.0321123308860062e-01,6.0612403852431584e-01,5.9396022267139226e-01,7.8720812589200273e-01,7.9150800955754286e-01,4.7668274542196398e-01,1.8225041672885239e-01,4.9707008894919019e-01,2.5928327478243925e-02,3.0363636038337871e-01,2.3145303848773624e-01,7.6262002127768824e-01,1.9559156259951127e-01,1.2254759818762584e-01,6.0876856965363024e-01,9.0814562352223693e-01,3.7492636000632906e-01,1.4181657074011877e-01,9.3803468678513258e-01,9.1586844290824088e-01,8.9072295636783605e-01,2.5131931431000520e-01,1.4135925296658947e-01,1.8554729594136782e-01,1.8106618126793420e-01,9.0328895551857713e-01,4.5576698069246929e-01,8.3379180593226732e-01,2.9340247839898970e-02,5.5510863606281924e-01
2.7102927048206382e-02,3.4006639507173564e-01,3.5175461038545297e-02,1.5111081069330504e-01,5.1066679319525687e-01,2.8902090391161217e-01,7.6817043036227450e-01,4.5536243817463212e-01,1.1907772965109539e-01,5.2799174886852006e-02,6.2285086404128509e-01,9.2358784914768932e-01,6.2411458086396865e-02,3.3079519163749897e-02,7.2007085693397965e-01,1.5665118525763219e-01,1.5253995024070879e-01,1.9660575379138501e-01,3.7435823264453216e-01,6.3720964718181783e-02,2.7611320993781480e-01,6.7765338988470414e-01,4.6052079663090412e-01,5.8903020407645923e-01,3.1811964486429123e-01,9.0760058429522661e-01,6.2773594206544869e-01,8.5622145654395787e-01,6.3467740241465687e-01,1.0141229733942844e-02,4.5059186484489722e-01,3.9250590742430463e-01,5.5444475062875653e-01,1.1591660323970913e-01,7.0133009840441096e-01,3.3479435611263098e-02,3.1205171262948972e-01
6.8614748655673408e-01,6.8375369806732633e-01,1.9749717631176122e-01,3.8887011213159023e-01,4.2817579817945117e-01,6.0182469223249724e-01,4.4047346751493882e-01,5.0587905169868719e-01,7.3916188761921242e-01,7.9253533863826287e-01,2.9961161776824152e-01,5.9920025533422161e-01,8.6915990500978613e-01,7.3982244318726242e-01,7.0053010447920627e-01,5.8914412820520434e-01,8.4563891652104350e-01,5.4285070127220325e-01,4.4655392351915785e-01,3.2774294951414862e-01,2.2678903374576670e-01,5.8132706131096623e-01,1.1616629958821700e-01,8.5265475436723581e-01,7.4204369698928541e-01,6.3555718576894060e-01,2.8556106562352257e-01,1.8569148965609256e-01,1.8550328839127306e-01,6.5891025741678300e-01,5.1146281676176875e-01,3.5633347647753211e-01,8.2270138257816128e-01,7.5408820790816011e-01,5.9020228788884421e-01,4.9435784291005147e-01,2.2470399653780193e-01
8.7681755324912780e-01,6.4308779372529501e-01,8.2970790532136629e-01,6.1662249753997711e-01,3.3690648477572527e-01,3.3349467396704113e-01,7.7122180439372201e-01,1.7587460713343361e-01,8.1226684490441181e-01,9.3529269234926016e-01,9.9215419945651884e-01,8.7471470957300590e-01,9.0812061314759951e-01,5.6935705068059717e-01,7.3232541109351224e-01,9.1709177812715603e-01,8.4694288888443459e-01,8.6159029771558893e-01,8.4955577804779225e-01,7.6817095485048426e-01,2.6801218433291646e-01,4.6946901835508648e-02,9.8365331216300944e-01,4.1015152779740616e-01,6.7158653238950883e-01,2.4013100058207759e-01,9.1291466408796107e-01,9.5720614230129031e-01,4.8705973997046881e-01,3.6122183424920512e-01,3.1550726225534381e-01,8.3721229600735447e-01,6.5218889649169287e-01,8.0357302167827660e-01,7.9423254043453528e-01,7.4318467279795120e-01,2.4708019495140254e-01
7.8480692002864672e-01,7.6831286214446026e-01,4.8689948576323250e-02,1.8589969120659910e-01,4.5599148221676256e-01,6.8941346547964510e-01,4.6484736614917077e-01,6.0531846936371136e-01,8.9032109801583459e-01,6.7307631407641788e-01,9.4175305522767627e-01,7.6067609765658784e-01,7.7789859972943010e-01,9.1536884793230677e-01,6.9799541739161342e-01,5.8963600909671998e-01,7.5420358743943261e-01,3.3195890894122781e-01,8.2360126576208037e-01,3.1350963811299470e-01,8.1411846202654625e-01,4.7270404672788469e-01,9.3849522369764571e-01,7.5216514605451490e-01,4.9693975713260974e-01,4.9554559837024859e-01,6.6497725458640000e-01,6.4777982268489154e-01,7.1783932019535168e-01,8.1598708733596825e-01,1.0179889555360133e-01,4.4867978282762372e-01,8.4119487191704234e-01,8.4369421914541542e-01,5.1853511593515433e-01,1.6311445958762150e-01,2.1890955848997029e-02
4.3960491017737668e-01,8.9719577435064723e-01,2.3687577780900071e-01,9.2096733550742560e-01,2.2405210021430721e-01,4.9081661001225901e-01,9.1602625350079858e-01,9.2310443773468431e-01,3.2014972756666782e-01,2.5807893471112425e-01,6.7325310267301375e-01,6.8127817324047690e-01,5.9121348923536732e-01,6.7390041170407011e-01,7.9563990220129921e-01,9.8872511445695344e-01,6.3406650163265099e-01,1.7630183417178613e-01,2.2170186360558741e-01,8.3516925434268607e-01,8.3900679661375077e-01,6.6311292078574047e-01,5.7686730784674245e-01,4.0111051443384893e-01,3.9558400118975456e-01,3.4169594719463170e-01,2.4780720480696905e-01,4.5856023556907544e-01,7.2880845798171201e-01,5.5880190073115987e-01,3.6684805710079538e-01,9.3942716088650824e-01,9.1084679208805597e-01,5.4292026218655254e-01,4.2249655491751847e-01,9.7199018645550117e-01,3.2935268285553998e-01
1.7507421121395250e-01,2.8956322137542495e-01,5.1362106810834907e-01,4.0343166551810428e-01,8.5797733902853013e-01,4.3285584317207354e-01,4.3658666658719847e-01,7.7122915354368618e-02,3.4671560333976603e-01,4.3429354934527764e-01,2.2500336294976964e-01,6.4407060741723865e-01,1.5942478658425963e-01,1.1472952591536643e-01,3.4941047856555879e-01,7.1546986211780483e-01,1.9380950985225934e-01,1.5697824703207353e-01,2.7611172277445761e-02,8.2821622291199626e-01,2.1436515416130103e-01,5.6288500549262088e-01,2.8016341523014088e-01,4.4617923423926698e-01,1.1840001429347202e-01,6.3903648284835812e-01,1.8321757575005782e-01,3.5221205373517150e-01,1.6182505308972495e-01,2.6933714956781973e-01,9.2825413281427860e-01,1.2579526674570471e-01,1.6454448345858477e-02,3.1894691473084741e-01,2.9278119512230943e-02,6.0246814378654601e-01,5.8403916842496173e-01
4.5181294770815295e-01,8.4711301223946167e-01,8.2716680607167969e-02,1.2009208137981076e-01,5.0496699487423613e-01,6.5039282842090679e-02,3.2804146840650050e-01,8.0300712736787905e-01,5.3432978724216385e-01,1.5514740331716625e-01,4.7012739123708069e-02,5.9477973151675634e-02,4.6133018862398933e-01,3.7818389005867298e-01,3.2852886509191720e-01,4.8554546139808324e-01,4.9209154522678639e-01,7.1892150452787629e-02,5.5465055588385126e-01,6.7377209483152400e-01,4.8793888729076879e-01,9.8658354715531327e-01,4.9801560641860837e-02,9.5367051279844284e-01,3.9941755306227089e-01,2.7886500189394559e-01,1.7898278446227578e-01,3.9938193098989799e-01,6.6886370408725759e-01,1.2904983132689582e-01,1.8448570084622287e-01,5.5985422219102321e-01,9.5951323200079619e-01,6.8893111999996870e-02,1.4241182405449715e-01,1.5763113927081984e-01,6.9965475960792567e-01
8.4966818124541432e-01,5.5509111285642687e-01,3.0295592509271696e-01,4.5763402831386019e-01,3.3233878145788132e-01,5.8262918780882234e-01,9.1286998724620905e-01,8.3862670723743249e-01,7.7667053955971099e-01,6.8253528405999553e-01,7.9247224037477393e-01,1.6253192140196571e-01,5.8088655222461871e-01,4.5652324746035267e-01,2.9973371547171934e-01,2.8196303053631167e-01,2.2816046571701162e-01,7.8286978679895380e-01,4.1682384618997553e-01,1.2978920715218467e-01,4.0307114168886549e-01,7.8772839571531716e-01,8.4746165270630214e-01,6.5228875818590759e-01,7.7318228927174659e-01,4.2390425924443420e-03,1.7914093440151480e-01,1.2369421139136316e-01,9.8610418328514582e-01,4.0109394554391548e-01,3.8543194108966716e-01,1.0267267508646263e-01,6.4456879604650952e-01,4.0920677928567445e-01,3.5845247923606460e-01,1.0656498553923832e-01,5.9714054038459263e-01
